user_id,city,device_type,kyc_level,account_age_months,account_age_band,active_days_per_month,transactions_per_day,monthly_transaction_count,avg_transaction_amount,max_transaction_amount,total_monthly_spend,merchant_txn_ratio,peer_txn_ratio,merchant_count_month,peer_count_month,failed_transactions,failed_txn_ratio,refund_requests,refund_ratio,night_txn_ratio,weekend_txn_ratio,session_count,app_open_frequency,avg_session_duration_min,avg_gap_between_txn_hours,spend_volatility,avg_balance_before_txn,cashback_usage_ratio,suspicious_activity_score
UPI01100,Hyderabad,Android,Minimum,29,2y+,21,3.41,41,1723.11,3574.2,59373.28,0.591,0.357,22,27,2,0.0496,1,0.0277,0.04,0.181,30,41,3.28,19.74,0.329,35141.84,0.276,26.51
UPI01101,Pune,Android,Premium,16,1-2y,8,0.24,1,606.45,1373.8,571.61,0.558,0.456,0,1,1,0.35,1,0.2,0.049,0.25,2,3,2.95,250,0.374,2206.51,0.325,96.59
UPI01102,Bengaluru,Android,Full,19,1-2y,10,3.51,42,3265.36,9168.07,121514.4,0.812,0.171,26,17,1,0.0387,1,0.0298,0.127,0.241,16,28,3.88,19.61,0.223,81654.89,0.397,30.0
UPI01103,Delhi,Android,Full,4,0-6m,30,5.11,155,1189.21,2613.15,156908.18,0.906,0.107,90,62,6,0.0544,3,0.0237,0.197,0.224,63,115,2.52,6.41,0.23,65264.41,0.43,30.3
UPI01104,Delhi,Android,Full,2,0-6m,23,9.1,191,158.02,607.96,26260.03,0.635,0.399,104,88,10,0.0575,3,0.017,0.086,0.302,75,138,4.37,3.59,0.468,8674.54,0.386,42.6
UPI01105,Hyderabad,iOS,Full,10,6-12m,22,1.45,57,1870.74,5148.91,125346.46,0.611,0.412,29,25,1,0.0275,1,0.0186,0.148,0.294,56,70,3.46,14.43,0.32,37405.19,0.385,19.48
UPI01106,Mumbai,Android,Full,30,2y+,16,2.71,44,2937.03,9347.28,146620.3,0.563,0.411,22,24,0,0.004,1,0.0227,0.172,0.294,24,33,2.6,14.08,0.361,104688.29,0.264,6.96
UPI01107,Delhi,Android,Full,13,1-2y,6,0.9,9,570.85,1996.74,5545.85,0.438,0.58,9,6,0,0.0076,0,0.0054,0.075,0.335,10,15,3.67,74.68,0.448,3084.63,0.251,19.29
UPI01108,Bengaluru,Android,Minimum,24,1-2y,4,0.96,5,342.91,750.32,1831.81,0.418,0.582,0,4,0,0.0072,0,0.0003,0.081,0.239,3,4,3.27,147.0,0.05,1292.25,0.323,7.93
UPI01109,Mumbai,Android,Full,10,6-12m,21,4.31,61,959.27,2666.06,62481.72,0.88,0.097,36,24,1,0.0312,0,0.0014,0.144,0.33,52,94,5.21,5.89,0.144,7676.26,0.413,9.69
UPI01110,Ahmedabad,Android,Full,12,6-12m,25,4.83,81,538.1,1184.6,45492.04,0.613,0.423,34,50,2,0.0381,1,0.0217,0.067,0.387,79,125,5.85,10.67,0.243,18856.96,0.362,12.9
UPI01111,Bengaluru,iOS,Minimum,22,1-2y,2,1.15,1,20,66.51,100,0.61,0.353,0,1,2,0.35,0,0.0036,0.045,0.439,6,6,2.59,250,0.349,3944.06,0.432,71.73
UPI01112,Hyderabad,Android,Minimum,14,1-2y,16,3.66,59,576.07,1597.72,29510.54,0.802,0.22,52,10,4,0.0727,3,0.0574,0.069,0.355,44,87,4.22,13.87,0.505,11916.12,0.401,21.05
UPI01113,Kolkata,Android,Full,1,0-6m,6,2.43,13,3081.83,10484.26,46912.86,0.769,0.174,1,10,6,0.35,0,0.0028,0.112,0.369,10,15,2.85,57.11,0.437,34059.5,0.485,85.6
UPI01114,Delhi,Android,Premium,16,1-2y,19,7.49,152,175.93,430.31,26426.73,0.575,0.449,63,91,14,0.1043,0,0.0054,0.128,0.352,54,134,9.79,2.62,0.38,14814.57,0.272,37.65
UPI01115,Bengaluru,Android,Full,21,1-2y,18,6.49,119,682.11,2193.47,83285.84,0.669,0.351,72,42,3,0.0343,0,0.0005,0.128,0.382,41,57,2.43,6.51,0.492,36218.05,0.369,23.81
UPI01116,Bengaluru,Android,Full,21,1-2y,9,3.19,26,2712.87,8785.73,70791.29,0.749,0.2,25,2,2,0.0848,2,0.0848,0.149,0.365,17,31,3.64,25.9,0.357,19631.14,0.422,39.54
UPI01117,Delhi,Android,Full,24,1-2y,21,2.68,69,1119.78,2681.84,89902.17,0.64,0.402,43,23,2,0.0433,0,0.0084,0.094,0.334,34,56,6.38,11.75,0.437,40804.69,0.304,15.13
UPI01118,Chennai,iOS,Full,20,1-2y,15,3.98,48,598.98,1719.13,26341.62,0.903,0.109,34,17,3,0.0693,0,0.0067,0.186,0.428,30,51,5.8,14.71,0.375,14032.58,0.462,32.52
UPI01119,Chennai,Android,Minimum,21,1-2y,15,5.64,81,941.97,2737.32,74934.05,0.656,0.389,56,25,3,0.0392,0,0.0061,0.154,0.378,20,25,5.42,11.06,0.527,13730.09,0.367,24.09
UPI01120,Pune,Android,Premium,23,1-2y,26,10.59,261,834.5,3311.68,242428.72,0.537,0.544,101,158,3,0.0366,11,0.0443,0.731,0.539,88,156,6.34,2.05,0.501,112699.64,0.386,60.54
UPI01121,Hyderabad,Android,Minimum,1,0-6m,9,3.43,31,680.02,1422.78,20965.31,0.86,0.159,18,16,0,0.0142,2,0.065,0.079,0.221,31,51,5.86,26.93,0.108,13144.08,0.341,19.31
UPI01122,Ahmedabad,iOS,Minimum,27,2y+,21,6.71,132,773.57,1776.36,84181.17,0.912,0.084,108,25,2,0.0285,0,0.0065,0.198,0.375,38,67,5.3,9.68,0.25,12966.81,0.433,34.24
UPI01123,Ahmedabad,Android,Minimum,13,1-2y,23,3.36,108,1682.31,4764.53,164354.46,0.639,0.412,58,52,3,0.0281,0,0.0089,0.064,0.202,40,54,1.09,8.33,0.381,87857.89,0.289,21.13
UPI01124,Chennai,Android,Full,1,0-6m,18,5.38,102,546.64,1082.84,65419.17,0.491,0.523,53,53,7,0.0755,0,0.0082,0.179,0.307,48,79,5.22,7.68,0.292,11466.64,0.229,44.75
UPI01125,Chennai,Android,Full,19,1-2y,22,5.81,140,141.04,344.57,22411.0,0.511,0.458,69,69,3,0.0228,3,0.0288,0.175,0.23,86,149,5.5,2.66,0.346,2562.65,0.343,30.05
UPI01126,Pune,Android,Premium,18,1-2y,4,0.81,6,521.29,1435.97,3638.9,0.638,0.373,3,3,1,0.1745,0,0.0067,0.105,0.505,9,15,5.1,118.32,0.454,50,0.443,42.91
UPI01127,Chennai,Android,Minimum,22,1-2y,22,5.85,145,865.27,2670.78,106987.57,0.625,0.395,95,51,9,0.0741,0,0.0098,0.157,0.271,51,88,4.7,6.17,0.342,11472.96,0.334,41.28
UPI01128,Mumbai,iOS,Full,25,2y+,19,3.57,63,3284.34,8356.82,203766.16,0.674,0.305,37,23,1,0.0298,1,0.0174,0.154,0.375,28,43,4.32,11.36,0.383,148770.38,0.431,18.3
UPI01129,Mumbai,Android,Full,19,1-2y,15,4.31,63,375.92,1321.89,21742.55,0.696,0.345,46,16,3,0.0517,1,0.017,0.16,0.316,41,62,4.3,12.42,0.566,13633.68,0.412,21.04
UPI01130,Ahmedabad,iOS,Minimum,6,0-6m,17,4.53,94,200.77,549.84,16789.1,0.612,0.386,49,47,6,0.0664,3,0.0403,0.209,0.323,40,64,6.31,8.96,0.161,11904.2,0.297,32.72
UPI01131,Mumbai,Android,Full,15,1-2y,19,2.29,38,813.4,1929.1,26441.02,0.516,0.438,14,27,1,0.0273,4,0.1142,0.093,0.305,61,107,3.8,18.42,0.284,16138.32,0.346,35.78
UPI01132,Bengaluru,Android,Full,10,6-12m,24,7.02,173,202.58,678.4,32204.2,0.614,0.423,84,89,5,0.0385,1,0.0118,0.112,0.321,89,135,6.52,10.45,0.349,18454.57,0.382,26.21
UPI01133,Pune,Android,Premium,39,2y+,26,3.86,103,200.44,393.06,21498.6,0.494,0.53,40,63,6,0.0721,2,0.0225,0.082,0.244,90,123,3.12,4.94,0.133,10133.62,0.33,23.32
UPI01134,Chennai,iOS,Full,14,1-2y,31,9.76,313,108.77,371.45,39923.74,0.705,0.334,216,94,12,0.0413,2,0.008,0.106,0.29,114,208,6.39,1.11,0.581,14965.9,0.307,29.52
UPI01135,Ahmedabad,Android,Minimum,20,1-2y,16,6.13,83,1704.65,6159.2,155406.43,0.316,0.604,16,64,18,0.2274,14,0.1698,0.646,0.496,39,74,4.87,4.79,0.772,81837.87,0.328,87.67
UPI01136,Bengaluru,iOS,Minimum,14,1-2y,21,7.61,152,190.73,629.73,31403.12,0.714,0.32,99,55,5,0.0395,1,0.0079,0.19,0.249,39,71,7.52,8.3,0.515,11328.8,0.38,29.31
UPI01137,Pune,Android,Full,19,1-2y,15,3.51,47,3085.05,7936.36,168658.71,0.571,0.38,18,27,3,0.0653,0,0.005,0.08,0.316,34,51,2.98,10.73,0.22,84303.77,0.403,14.29
UPI01138,Chennai,Android,Premium,4,0-6m,25,8.41,226,3199.87,10459.65,812219.61,0.427,0.579,106,121,14,0.08,7,0.0397,0.575,0.534,99,238,9.57,0.73,0.779,350000,0.366,58.11
UPI01139,Ahmedabad,Android,Full,34,2y+,16,3.95,64,722.09,1715.52,53540.19,0.464,0.499,28,38,6,0.1023,1,0.0189,0.114,0.315,26,39,6.46,8.8,0.167,23694.63,0.3,29.91
UPI01140,Pune,Android,Full,13,1-2y,17,3.48,62,414.11,1049.28,25344.61,0.902,0.073,42,18,6,0.1004,0,0.0012,0.079,0.38,42,67,4.53,10.12,0.395,7902.78,0.415,23.04
UPI01141,Bengaluru,Android,Premium,1,0-6m,12,7.42,92,1143.27,1779.05,95879.16,0.893,0.112,76,13,8,0.1008,0,0.0033,0.041,0.322,31,51,4.81,9.11,0.244,17348.74,0.383,43.9
UPI01142,Kolkata,Android,Premium,14,1-2y,31,1.57,73,72.69,131.27,4653.07,0.652,0.336,35,35,3,0.0425,1,0.016,0.146,0.337,79,156,6.99,10.66,0.343,1201.05,0.351,11.97
UPI01143,Delhi,Android,Minimum,15,1-2y,20,0.95,24,684.86,1880.01,17609.56,0.635,0.384,21,4,3,0.1287,2,0.0908,0.057,0.254,49,92,5.85,30.84,0.364,7428.28,0.312,55.93
UPI01144,Mumbai,Android,Full,28,2y+,16,2.45,45,4478.25,11240.91,183234.82,0.642,0.359,16,28,5,0.1192,2,0.045,0.12,0.335,44,71,4.82,11.9,0.359,114699.94,0.332,43.22
UPI01145,Hyderabad,Android,Full,13,1-2y,15,8.96,130,1450.78,5150.28,160719.66,0.358,0.63,31,96,9,0.0809,10,0.0809,0.295,0.41,67,133,7.59,6.7,0.649,30987.32,0.334,57.32
UPI01146,Pune,Android,Minimum,22,1-2y,22,3.49,75,1206.26,3469.99,100317.54,0.672,0.311,34,38,2,0.028,2,0.0361,0.136,0.203,45,73,5.43,8.64,0.169,55263.09,0.407,10.68
UPI01147,Kolkata,Android,Minimum,23,1-2y,20,4.13,89,600,1583.12,62582.72,0.729,0.27,47,45,2,0.0277,0,0.0005,0.179,0.213,50,60,5.75,4.81,0.212,43767.46,0.433,25.03
UPI01148,Chennai,iOS,Premium,15,1-2y,3,1.2,5,441.91,1579.62,2558.25,0.447,0.611,1,4,1,0.213,0,0.0037,0.112,0.468,5,6,0.85,137.77,0.363,349.26,0.389,49.87
UPI01149,Kolkata,Android,Minimum,23,1-2y,29,4.65,119,1563.81,4388.47,158354.1,0.778,0.171,60,62,3,0.0309,0,0.0078,0.074,0.345,74,136,5.28,7.33,0.545,78341.88,0.392,10.5
UPI01150,Kolkata,Android,Minimum,29,2y+,9,0.05,7,614.2,1379.77,4100.28,0.604,0.446,3,4,2,0.2965,0,0.0016,0.081,0.255,9,9,6.79,103.64,0.237,3629.82,0.361,55.21
UPI01151,Hyderabad,Android,Full,14,1-2y,21,9.7,196,175.15,371.81,29010.69,0.675,0.32,110,81,8,0.0427,0,0.0004,0.143,0.271,67,163,6.1,0.82,0.232,17448.88,0.421,26.43
UPI01152,Hyderabad,Android,Minimum,4,0-6m,28,3.68,93,1479.65,3821.58,124425.17,0.817,0.215,72,25,1,0.0133,0,0.0012,0.072,0.291,40,45,3.8,3.15,0.27,73310.05,0.429,25.88
UPI01153,Mumbai,Android,Full,15,1-2y,6,1.22,6,253.63,725.91,1790.34,0.534,0.532,2,3,2,0.3389,1,0.1711,0.049,0.514,3,4,3.21,120.65,0.529,50,0.424,94.57
UPI01154,Ahmedabad,Android,Full,1,0-6m,27,8.16,220,65.75,178.57,16296.97,0.681,0.311,138,80,5,0.0343,2,0.0093,0.114,0.379,100,224,5.18,5.32,0.446,9872.09,0.331,21.11
UPI01155,Mumbai,Android,Full,11,6-12m,21,3.02,71,1281.69,3263.14,76963.67,0.752,0.26,39,31,2,0.0379,1,0.016,0.136,0.339,35,55,5.17,15.18,0.196,35264.92,0.4,16.41
UPI01156,Kolkata,iOS,Full,18,1-2y,8,1.27,8,286.15,911.25,2322.52,0.369,0.584,4,8,0,0.0119,0,0.0069,0.129,0.191,13,20,3.79,90.83,0.393,72.01,0.25,20.8
UPI01157,Delhi,Android,Minimum,13,1-2y,24,7.04,154,262.91,666.14,35290.42,0.527,0.492,63,88,5,0.0423,3,0.0273,0.068,0.235,52,99,4.99,3.37,0.395,7321.77,0.233,21.55
UPI01158,Kolkata,iOS,Full,40,2y+,20,7.3,145,220.72,597.44,32064.91,0.634,0.331,84,61,3,0.0309,0,0.0063,0.204,0.377,67,165,8.69,6.6,0.458,15144.2,0.332,30.47
UPI01159,Chennai,iOS,Full,33,2y+,13,4.6,69,2409.85,7025.04,155979.31,0.79,0.183,42,23,2,0.0404,2,0.0359,0.14,0.361,14,19,6.06,12.03,0.379,39201.4,0.361,25.29
UPI01160,Delhi,iOS,Full,7,6-12m,13,3.37,56,3870.2,9134.26,184330.9,0.618,0.355,31,22,3,0.0604,0,0.0012,0.105,0.357,26,29,5.8,12.22,0.207,75581.67,0.37,24.94
UPI01161,Pune,Android,Full,7,6-12m,27,7.07,169,200.97,492.1,29151.66,0.624,0.426,75,92,3,0.0264,2,0.016,0.143,0.271,88,124,5.05,1.35,0.222,17636.22,0.359,14.23
UPI01162,Pune,Android,Full,20,1-2y,8,0.87,10,742.59,1232.15,6755.84,0.377,0.544,1,8,0,0.0089,0,0.0053,0.149,0.267,9,10,6.03,71.34,0.205,4895.58,0.233,16.04
UPI01163,Chennai,iOS,Full,13,1-2y,5,0.05,5,609.04,1551.63,2842.61,0.348,0.602,5,0,2,0.35,1,0.2,0.102,0.265,3,4,3.83,143.2,0.384,1656.27,0.31,93.47
UPI01164,Kolkata,Android,Premium,8,6-12m,13,2.67,18,204.77,600.49,3693.16,0.691,0.278,14,4,1,0.0589,1,0.06,0.108,0.357,40,63,3.5,40.7,0.276,648.38,0.398,16.4
UPI01165,Mumbai,iOS,Full,15,1-2y,15,4.56,70,858.0,2094.89,53515.71,0.797,0.174,37,32,2,0.0419,0,0.0092,0.149,0.438,22,42,3.98,4.94,0.473,15600.15,0.368,24.64
UPI01166,Ahmedabad,Android,Minimum,14,1-2y,6,0.9,1,238.19,645.99,264.88,0.634,0.37,1,0,1,0.35,0,0.0002,0.041,0.218,12,21,3.6,250,0.28,50,0.328,67.69
UPI01167,Pune,Android,Full,21,1-2y,11,0.34,7,192.55,586.46,1403.33,0.569,0.503,6,6,3,0.35,2,0.2,0.07,0.368,21,22,5.41,106.61,0.407,1543.23,0.397,90.78
UPI01168,Mumbai,Android,Full,22,1-2y,20,4.81,122,468.04,905.45,56350.84,0.498,0.537,57,65,2,0.0303,1,0.0138,0.043,0.306,30,44,5.88,1.97,0.334,32560.13,0.336,17.3
UPI01169,Hyderabad,Android,Full,16,1-2y,24,8.04,159,174.56,585.13,30251.37,0.485,0.467,61,99,9,0.061,0,0.0035,0.181,0.357,75,137,3.76,4.96,0.496,12184.28,0.342,39.95
UPI01170,Ahmedabad,Android,Full,40,2y+,14,6.92,79,294.63,658.77,21852.27,0.682,0.361,51,26,11,0.1453,0,0.0071,0.075,0.38,29,38,1.33,12.22,0.473,15191.73,0.442,43.3
UPI01171,Mumbai,Android,Full,33,2y+,21,3.98,88,494.14,1459.27,46512.44,0.834,0.151,80,5,0,0.0077,2,0.0252,0.094,0.365,36,57,6.51,9.99,0.538,19156.53,0.472,22.78
UPI01172,Pune,Android,Full,24,1-2y,14,4.03,55,725.46,2209.13,32842.43,0.89,0.087,31,25,5,0.1035,2,0.0444,0.115,0.245,38,56,5.23,7.67,0.503,6583.0,0.383,34.31
UPI01173,Kolkata,iOS,Minimum,14,1-2y,27,4.48,78,133.65,369.64,11555.98,0.504,0.536,35,47,6,0.0825,0,0.0089,0.065,0.284,98,143,3.58,10.13,0.342,2544.76,0.31,33.51
UPI01174,Bengaluru,Android,Minimum,34,2y+,9,5.53,53,462.82,1014.9,22591.92,0.471,0.515,23,32,3,0.0671,1,0.025,0.102,0.337,33,60,5.35,14.39,0.125,5512.28,0.237,35.71
UPI01175,Chennai,Android,Minimum,27,2y+,30,3.99,112,707.57,1470.91,81372.67,0.923,0.089,92,19,3,0.0286,3,0.0312,0.131,0.329,59,118,4.13,8.56,0.402,46528.69,0.388,17.82
UPI01176,Kolkata,Android,Full,2,0-6m,16,7.71,132,129.41,243.68,18573.53,0.538,0.432,51,84,2,0.0241,0,0.0026,0.127,0.394,38,82,4.38,5.77,0.159,11995.2,0.275,21.74
UPI01177,Chennai,Android,Minimum,35,2y+,6,0.49,1,522.11,1065.65,489.2,0.616,0.463,0,0,2,0.35,1,0.2,0.043,0.384,14,14,3.92,250,0.05,1453.54,0.429,100
UPI01178,Mumbai,iOS,Minimum,5,0-6m,25,7.0,161,337.96,1106.41,61115.96,0.71,0.328,76,84,0,0.0066,1,0.0102,0.175,0.318,97,184,6.29,4.59,0.482,6961.94,0.403,32.98
UPI01179,Kolkata,iOS,Minimum,21,1-2y,23,4.26,84,195.27,513.3,19196.0,0.704,0.287,55,24,5,0.0669,1,0.0128,0.051,0.28,58,143,4.52,3.72,0.496,10657.21,0.438,24.8
UPI01180,Delhi,Android,Full,1,0-6m,29,3.57,108,694.69,1360.95,66572.32,0.246,0.791,25,82,16,0.1598,8,0.0802,0.758,0.689,100,145,11.48,7.21,0.66,21499.57,0.309,84.84
UPI01181,Chennai,iOS,Premium,20,1-2y,30,8.86,249,145.19,440.05,33496.76,0.592,0.436,134,113,6,0.0333,1,0.0063,0.17,0.334,113,174,7.24,0.2,0.416,9804.43,0.401,30.86
UPI01182,Delhi,iOS,Full,11,6-12m,8,0.96,4,380.81,830.0,1516.09,0.532,0.508,0,0,1,0.2544,0,0.003,0.094,0.307,18,20,3.09,179.85,0.358,1083.43,0.264,59.79
UPI01183,Bengaluru,Android,Premium,13,1-2y,6,1.26,8,481.78,1846.05,3528.1,0.347,0.686,4,0,0,0.0045,0,0.0069,0.025,0.37,8,9,3.89,85.03,0.518,2999.03,0.248,21.79
UPI01184,Mumbai,iOS,Minimum,7,6-12m,21,9.22,192,842.12,3035.25,183096.44,0.237,0.85,34,162,14,0.0834,8,0.0433,0.709,0.525,78,142,4.46,2.43,0.689,116009.91,0.221,76.95
UPI01185,Bengaluru,iOS,Full,23,1-2y,3,5.68,17,3212.73,10858.54,57964.08,0.554,0.388,4,14,26,0.35,2,0.1215,0.322,0.545,10,20,9.23,42.49,0.621,34070.83,0.411,95.94
UPI01186,Ahmedabad,Android,Full,30,2y+,19,8.51,186,95.34,209.29,15526.92,0.714,0.278,125,58,4,0.0275,1,0.0108,0.206,0.304,46,74,9.93,2.98,0.384,7772.59,0.374,26.06
UPI01187,Hyderabad,Android,Premium,1,0-6m,3,0.34,1,20,44.52,100,0.609,0.312,0,0,5,0.35,2,0.2,0.047,0.5,5,7,3.25,250,0.219,50,0.325,96.75
UPI01188,Bengaluru,Android,Full,12,6-12m,17,4.95,74,574.67,2022.83,47366.2,0.615,0.372,32,40,2,0.0413,2,0.0286,0.079,0.412,36,55,3.82,8.27,0.504,7070.93,0.392,32.89
UPI01189,Kolkata,Android,Minimum,18,1-2y,1,0.1,1,260.9,722.07,240.05,0.505,0.543,0,0,2,0.35,2,0.2,0.037,0.209,2,3,3.08,250,0.432,3332.99,0.255,82.92
UPI01190,Pune,iOS,Full,22,1-2y,22,8.02,170,251.49,704.73,40148.38,0.709,0.341,91,77,6,0.0388,1,0.0089,0.134,0.361,62,121,6.88,0.43,0.407,21404.53,0.402,30.13
UPI01191,Delhi,Android,Full,19,1-2y,16,15.28,249,40,133.58,8496.77,0.377,0.686,54,192,17,0.084,12,0.05,0.485,0.58,76,224,6.04,0.2,0.46,2763.24,0.314,74.25
UPI01192,Bengaluru,Android,Full,3,0-6m,26,6.84,184,276.74,636.04,53827.99,0.496,0.463,84,102,7,0.0402,0,0.0085,0.173,0.308,116,225,3.55,2.31,0.151,28250.18,0.317,38.84
UPI01193,Kolkata,Android,Full,26,2y+,18,4.47,67,2440.69,5394.04,153132.83,0.661,0.352,35,27,2,0.0387,1,0.0231,0.121,0.363,26,38,3.65,12.73,0.438,49597.85,0.32,26.72
UPI01194,Chennai,Android,Minimum,14,1-2y,13,4.82,53,506.32,710.12,25884.42,0.922,0.078,38,15,7,0.1405,3,0.0617,0.099,0.428,29,35,3.69,13.59,0.202,5616.86,0.529,37.9
UPI01195,Ahmedabad,Android,Full,31,2y+,19,8.24,156,159.93,331.85,28578.15,0.71,0.302,90,67,0,0.0043,2,0.0176,0.122,0.308,66,101,6.28,4.5,0.33,16034.47,0.39,18.47
UPI01196,Mumbai,Android,Full,6,0-6m,16,5.28,81,5496.59,14319.04,374707.47,0.758,0.212,48,30,6,0.0753,0,0.0045,0.092,0.276,27,46,4.42,13.65,0.283,127537.96,0.372,38.05
UPI01197,Kolkata,Android,Full,21,1-2y,4,13.2,51,286.67,1053.98,12483.31,0.405,0.641,16,33,14,0.2913,3,0.0685,0.665,0.605,28,82,5.17,16.4,0.799,7009.37,0.324,100
UPI01198,Pune,iOS,Full,30,2y+,17,3.0,65,1219.75,3825.04,87399.15,0.919,0.097,64,0,1,0.0282,2,0.0323,0.114,0.211,32,62,4.21,15.28,0.492,36060.04,0.372,1
UPI01199,Bengaluru,Android,Full,22,1-2y,18,2.7,56,848.53,1659.61,44463.6,0.943,0.068,50,9,8,0.1574,4,0.0726,0.141,0.211,37,61,7.35,11.23,0.269,14634.06,0.369,47.8
UPI01200,Kolkata,Android,Full,29,2y+,7,2.43,23,274.73,862.7,5563.4,0.617,0.372,16,10,4,0.1864,0,0.0017,0.066,0.255,14,23,4.5,30.59,0.675,1915.47,0.361,49.05
UPI01201,Kolkata,Android,Minimum,16,1-2y,28,4.65,127,447.61,1332.68,61520.99,0.635,0.358,56,73,1,0.0088,1,0.0111,0.146,0.302,80,108,3.37,5.14,0.518,20455.9,0.41,26.16
UPI01202,Mumbai,Android,Full,31,2y+,15,15.02,238,397.93,1350.02,89657.34,0.365,0.52,78,157,19,0.1019,8,0.0401,0.722,0.468,35,67,6.6,3.58,0.61,16359.15,0.303,79.16
UPI01203,Mumbai,Android,Minimum,30,2y+,18,5.13,83,910.07,2503.74,76299.87,0.933,0.06,56,28,4,0.0506,1,0.0171,0.17,0.347,56,97,6.8,9.26,0.457,43625.06,0.43,34.17
UPI01204,Hyderabad,iOS,Minimum,17,1-2y,26,2.89,95,398.33,1163.11,31054.53,0.688,0.351,44,52,0,0.0036,1,0.0141,0.098,0.296,71,129,2.59,4.08,0.344,14763.99,0.318,15.37
UPI01205,Hyderabad,Android,Minimum,28,2y+,21,12.28,274,104.69,277.18,33487.69,0.532,0.501,109,166,5,0.0317,3,0.0133,0.115,0.28,51,86,3.79,6.08,0.345,23484.2,0.346,37.52
UPI01206,Bengaluru,Android,Full,25,2y+,19,0.83,19,794.43,1647.74,15582.29,0.551,0.453,9,13,8,0.35,1,0.0549,0.11,0.256,46,90,4.29,35.92,0.076,2492.03,0.276,87.75
UPI01207,Delhi,Android,Minimum,24,1-2y,18,2.96,41,4869.35,15957.66,229655.19,0.672,0.311,18,25,2,0.0584,2,0.0537,0.061,0.272,44,49,5.48,15.28,0.548,43817.69,0.318,21.94
UPI01208,Hyderabad,iOS,Minimum,12,6-12m,14,4.12,72,458.48,1738.49,34818.97,0.936,0.052,62,8,7,0.1051,0,0.0029,0.157,0.22,41,73,3.91,13.73,0.462,22920.72,0.479,26.25
UPI01209,Delhi,Android,Minimum,18,1-2y,28,6.33,181,224.32,584.17,39440.21,0.527,0.501,98,78,6,0.035,1,0.0112,0.128,0.274,78,188,3.51,6.61,0.333,27603.41,0.379,32.58
UPI01210,Mumbai,Android,Minimum,10,6-12m,26,4.05,134,449.88,1005.74,59586.44,0.883,0.093,74,52,1,0.0231,3,0.0304,0.175,0.317,55,80,4.47,5.74,0.341,9388.87,0.492,17.73
UPI01211,Kolkata,Android,Full,11,6-12m,26,2.83,90,60,201.47,4698.99,0.943,0.046,82,9,5,0.0578,1,0.0146,0.091,0.345,77,105,4.01,11.59,0.417,4243.34,0.443,22.88
UPI01212,Ahmedabad,Android,Minimum,1,0-6m,17,4.58,47,202.89,644.31,10899.29,0.692,0.26,21,28,2,0.051,4,0.0944,0.168,0.221,49,96,5.49,18.14,0.33,3191.5,0.318,50.17
UPI01213,Ahmedabad,Android,Minimum,11,6-12m,20,6.18,116,526.01,1784.72,60704.42,0.694,0.266,63,45,5,0.0509,0,0.007,0.158,0.392,66,93,4.02,1.39,0.591,37566.01,0.379,12.61
UPI01214,Bengaluru,Android,Full,5,0-6m,1,0.99,1,316.34,1115.74,332.27,0.4,0.634,0,0,0,0.0133,0,0.0055,0.121,0.412,4,4,2.62,250,0.448,449.25,0.298,29.8
UPI01215,Pune,iOS,Full,9,6-12m,5,0.55,3,371.68,748.93,922.83,0.463,0.533,0,3,0,0.0041,2,0.2,0.098,0.316,16,19,4.03,242.47,0.181,2690.47,0.275,41.04
UPI01216,Delhi,Android,Minimum,22,1-2y,25,8.01,164,88.34,279.79,13429.66,0.681,0.298,88,82,1,0.0067,1,0.0118,0.109,0.309,97,238,5.05,0.93,0.543,9268.22,0.361,19.19
UPI01217,Hyderabad,Android,Full,18,1-2y,14,10.89,147,367.78,1107.19,62630.69,0.512,0.411,78,68,17,0.1275,0,0.0098,0.489,0.656,21,56,3.74,0.35,0.693,16528.15,0.358,55.57
UPI01218,Chennai,Android,Full,9,6-12m,27,7.5,177,531.65,1732.32,108330.95,0.535,0.482,72,102,5,0.0358,0,0.0064,0.16,0.371,76,137,3.41,4.96,0.592,49256.82,0.308,34.44
UPI01219,Bengaluru,Android,Minimum,7,6-12m,14,3.23,43,1040.25,2415.22,41291.65,0.862,0.12,32,12,3,0.0807,0,0.0085,0.095,0.334,20,32,5.56,12.66,0.453,27457.37,0.498,34.97
UPI01220,Kolkata,Android,Full,2,0-6m,3,1.61,2,143.52,400.74,303.99,0.629,0.304,2,0,0,0.0044,1,0.2,0.061,0.297,4,6,4.2,250,0.511,50,0.337,39.51
UPI01221,Kolkata,Android,Minimum,9,6-12m,22,4.35,111,616.52,1475.6,67969.31,0.83,0.17,74,34,0,0.0035,2,0.0218,0.086,0.372,64,104,5.56,10.23,0.322,49342.68,0.46,2.66
UPI01222,Mumbai,Android,Full,13,1-2y,17,4.98,79,736.32,1976.27,67145.5,0.931,0.04,50,30,6,0.0851,4,0.0537,0.1,0.282,51,103,3.5,14.68,0.34,8886.38,0.423,38.72
UPI01223,Bengaluru,Android,Premium,33,2y+,30,3.84,93,1004.49,2368.08,97634.03,0.885,0.115,45,49,4,0.0549,6,0.0724,0.188,0.428,83,100,5.12,0.2,0.224,34000.0,0.527,25.04
UPI01224,Kolkata,Android,Minimum,2,0-6m,6,0.47,10,20,68.52,194.26,0.397,0.673,5,2,5,0.35,1,0.1047,0.076,0.247,11,12,2.3,78.81,0.676,50,0.306,85.28
